sequence_sha256,length,label,source_class,cluster_id,split
a94474ee2cc8bf79c67ea70b29d06a2dea88b2eb5b3c7cca3f3b8c2cc2f050d2,13,amp,independent,1744,train
c57714f35f5dd75263cf773695f77954a5dbe321e22eb8495def0f2abd25c389,26,amp,independent,1745,train
178707e0ae52e42981605d665b8dd8c1cc1bda8b925038dfa92004e913b73470,12,amp,independent,1746,train
64a58ca2a9a3d8ba5638d7d5279cface25f5d998ad6a8697cf6827eea1bbbf79,19,amp,independent,1747,train
a69d2a1e4b277f92b153a6e24a0105065def97a2a307163e66c2c8cf42cb7b11,9,amp,independent,1748,train
13489583df708a2b7a6cceb1db1818f3d2aa684866bb9bf056e2c7846268326a,20,amp,independent,1749,train
5b98f9c790f7f9bbd177ff5304f244813f5a30df7668ac403f23112c36882a8f,22,amp,independent,1750,train
f914fd5999985e206abb104dfa5544e34e2540b916f14626dc50a6d73d0b8572,7,amp,independent,922,train
4e469d89b274cbf64916442d8879bc1bb8320135d0ccb9fbdf674f48d24baedd,26,amp,independent,1751,train
1a8aee7ea88bae6fecae37c759dfcbbdeca3e92804d74ede9bbc6be6690c639b,17,amp,independent,217,train
276bf44e45df65348fb9feffecebe6e85e4f46ad0ec9630c1d625d8f1196fe9a,23,amp,independent,1752,train
689556bfff9d4ad2d6e9bbb604206502b89be1d9a689dfecafc2fbbabae87d71,14,amp,independent,1753,train
b73cd38b09a1be884423de572a8d27320792eca2d0b2812d68a85e85e865db6f,15,amp,independent,1754,train
39a2b103e5c883af0f7c86fcee0cb6d5fffc3c7eacbfa424f85245d3096f9dc6,16,amp,independent,1755,train
4ac356fa8e153a543f108dba92346f9525633d5761e17711c037c8c9eb0e1478,8,amp,independent,1756,train
4f6d8297abd1bc622782d06f3bf3628e7b5a7bb58219ce3e8d7cd161cdfbe5e4,9,amp,independent,1757,train
1eff87b90a9520a72b4a2ec9071f3e24daf2979fa1a2cd2fa968a02f2abcae4b,11,amp,independent,1758,validation
e324e6e11486d44d393295b158dd65347c49cac66ba773d5ea595f68fea3931c,15,amp,independent,1759,train
2bd09fabfa2ffd2c5bbb290a418e1a16cf0f061bb47903932dfd64c61fc92474,23,amp,independent,1760,train
84c14ce7b2838e8c43b9e06f96d9f698a235b63d9f62d745efdf53e23dcfc937,22,amp,independent,1761,train
b969d3ae29287cc7edadb5f0876d852ad54e1c1fbe6a720d66f88f13e482f26f,22,amp,independent,1761,train
bf2f42d0d59772e4171b551475a8f159d6b048535dcab651b789311946a61c9f,10,amp,independent,1762,train
ae390ecdd9e204f707f127d3ad630ed474a724fc422bdce6a44a7063c498b03d,17,amp,independent,1763,train
651f7ca2b8044505d4ccf2be7bf96796a93ad4651fecc82aec9fc9338ad64837,9,amp,independent,1764,validation
b0adbe952785cd94f5922c0daa2a5766b1c507248794099c9713e9cb5c36efc0,11,amp,independent,1765,train
938af3ea2d24041bac44ae6002e774c2f2e0f72b0cc783f50dfee521c47c7ff6,24,amp,independent,1766,test
30406fa978f9762f40771abcb5befe50c4002dec24b17d9a9d681d83c026fb89,16,amp,independent,1767,train
e2d897fb7b39b451d078b57c9c36c364059d51e9f62e0eb7566204206a93be6d,16,amp,independent,1767,train
ace7b8fb98a41c8d9c783307c83081372db2770c7f900409d8cd37e8919d889b,16,amp,independent,1767,train
46a1c49005ee3a59202690445ffcb87613dfd75d4cd6435a5465ce4c2fa9a334,16,amp,independent,1767,train
c42db11248a8741aac7e9559af4b03eccd96fca2a758c47d5fd9da69dbbd2004,16,amp,independent,1767,train
f9ea7d723e8be8be460fe5cea2f094ef71596f2cbb6c0d6308618c3126269cac,16,amp,independent,1767,train
05d7712d838c02f696cac00941b24307bbe3e0d30237bf1b9a2c360dbb30c1bf,16,amp,independent,1767,train
182c129a0dda48850c2fd0dc62ae9c26c0e494f6c2bdd6e1a3d421f87c24a336,16,amp,independent,1767,train
48862ba6baf6fc983c05f2031b4c8bcd6ef37ba20654cffa61301734261606ee,16,amp,independent,1767,train
efa5cf8560f9ca2d4872958e7be994abf119aa70d605f3c42bc983cf9572099f,16,amp,independent,1767,train
4fdf69c6feb71738e010f094efcc143d6ae668a899903d9b66c4eca30b9e5861,16,amp,independent,1767,train
ebb5eae066b4bd6870ac8e028e1b7df2bdc59c4b07bed17eaed5bbcf393d5fb0,16,amp,independent,1767,train
dbae389ca0ee757de0d6e8f8146d71206752f405648a6d232d66a17d0a7eb8a9,16,amp,independent,1767,train
937dbeaad4282160a9ea93d4f0922967da316c205074dbfe0f273a192a7f2244,16,amp,independent,1767,train
b74f0209a67c33e08de440a2dbdb8508d1c682cda2a11f39465fb4da3410ed3d,21,amp,independent,683,train
4e6fafb13f5b75686f46709a3712c88a9b9059362d81d2e620cc7f475554d313,18,amp,independent,672,train
6c3ccafc4e6ddd4b6e8bf36ad4a7201672fe671180c98404e874208f368a7f80,29,amp,independent,1087,train
e290b6bd58c00f0f2ef396d90b13b779eb5ca4aa7b95ac96fc10b48b501742dc,29,amp,independent,1087,train
2e23ef09224d87396d9e61fa713a8b6ac074ac6475de6e51450ea48dc9a2aa86,29,amp,independent,1087,train
902ca6d5778de5396e54117a20dfa23afae664a70a27143b02f55586c37fba7c,19,amp,independent,870,train
7dcc77ac205cf1b1eb454fe5f7fe76468e59f74b9ca2de4bfd82c0669ae85b5e,10,amp,independent,1768,train
dd900f495145739174b2f191bdeb4b149e70f51a57353a0918a3c4e2359e16ff,15,amp,independent,1769,train
0298b76c73f2876db86e70ad89238beaed4e46ef69840f6e20631e565da28b50,18,amp,independent,269,train
e29a5718aa37b07cf7bd22ea15c7ef8a422a7d2c9e59bfac10b165735e8e3687,4,amp,independent,1770,test
73cd67a3b9ac084f237c0b900709fcb60dcb9c9c9730f8b944c0d2887f92b04b,6,amp,independent,1771,train
325f5806915b9a73c804c997e332b65845af37d29c028eee359c80b3dd2360c6,8,amp,independent,1772,train
603e67c5a3a3daaa8e32cf4bb0de101d0e16b689dfc5890d7a45566ce84613d8,10,amp,independent,1773,train
e14703a786cb082fb3db482ece1b2cc4a4c20c4e213e0eed22e153616512d5ea,12,amp,independent,1774,train
20b679f1c3d1c663cbad60c4720c1549149efcd88be3cfbb6e2c2866d35b2f60,25,amp,independent,1775,train
819ab193191fdb944acaf7fd5639aa5dced508605d9b6083c0305732020267ee,8,amp,independent,1776,train
f8025bb6799d55d52a62e065bbfef0c4479564f61e2b8026d64e23440efa15ed,9,amp,independent,1777,validation
7ddae2ddd58a2e28c1471851be9c1fedf183856afdc1412997e0eff4b823f421,23,amp,independent,876,train
50340afc1cbb0ba397478387abefb8e370354105a25e84376ccd0675064a37cf,23,amp,independent,876,train
3bafdddb283aa7c98591b07e532133fd839463907a66ea8cb66a6df841c1011a,23,amp,independent,876,train
545fb4b9af14eb0580fe6a081746b7749c1c372af187f95b2a680b14dff8ae32,23,amp,independent,876,train
c412923e1f2bc8b6a8979d82230c60548e8e87057478e2636248e6e7a02924fa,23,amp,independent,876,train
b6f3c4ed3a17e16de66b404f3f326781dfa402636767724e5c18c17e6d136325,23,amp,independent,1778,validation
016db8fab9cc4b3cd171cbee6e7b7242f384069a06320a8c56db94f8951ec22d,23,amp,independent,1778,validation
9d585060e3c35c7c13e4c0fad1277e1eee73afa94255352436c084a2b41c98fd,15,amp,independent,1779,train
f9ff3870988e7ecce13aaf85dfeeb4d874edbfd277824230bc5447e30806db9e,15,amp,independent,1780,train
848370d9bd74812afd554f9fd258d8c9f5ed7220b798966737d7b61e59404d0f,13,amp,independent,1781,train
c6d0791cdf291d66fa68d4c53ef8cf1dbc60421d9477fd2ce3d36d955ca0045d,15,amp,independent,1782,train
2d4b661ebabdb048540ab6f9c0b4a29e73c8a20fb1b1d43b2e82e7c33e578cc3,18,amp,independent,1783,validation
173e3214728234789bf9beff49ce715af3004186585a2da0252fe04a0c58914f,15,amp,independent,1784,train
e3a4c32a306eda0c0aef485ad6372acff2f0bef906d986f53ecf4594a02da7ca,18,amp,independent,1785,train
95a18f3847f82ec61f34702250df6611caf5132a1f72a32ceee63252afee118f,18,amp,independent,1786,train
5b1aadc19b1ac1342e8545652fd0bede0201a1f8b696d8b793fa1bbc08f38d47,18,amp,independent,1785,train
22133c24349580b5af9b90023e73d87edcf3f7ffa3ff07d5c41a35c0c583ac17,9,amp,independent,1787,train
d8bb4d8ebc78ed79c622bc52f3fcd96b1db85839c87623a1d8a54a5b71aa3cd1,9,amp,independent,1788,validation
a65c29f1a9daf61c79a2b0504ada7ce3e559bf880326c9ee7e696e65f4a4281d,17,amp,independent,217,train
abcd66453eab080a2bcea1c12d816955fffd4511129b635271b0603d7b5b5b7a,23,amp,independent,1789,train
5c29901693f0fb1d0939797d094026e8c0ed5eff5acf36173ff836e614a8dfc3,10,amp,independent,1790,validation
c435a4e8a7c721f35fe826a0bcefb7e9ba330451390014c75b4cddd07ee07e33,4,amp,independent,1791,train
fb5580a4bbb222592d8082429244f9e5a9ad0c9959741f968dc92148b4f85d0a,23,amp,independent,1792,train
f7a7e897f6895b2f8eb435bb6945f39c5309230e7690113523909db2c687d30c,7,amp,independent,1793,train
3e13434f67ae70ca6753f4a40a8189ca423fc44669d2d9ba9ac0bf0bbd663a37,18,amp,independent,1794,train
417a5b1f5a54474c2c8a9643eb11778995b776b03623331673f246454c2b4e0e,14,amp,independent,1795,train
8e1a03ae476bda15b425b2d37d148d7086566f5571c24d41abff68c8493df89e,8,amp,independent,1796,train
9490498dd9ba97f487600e413cb2bd63c1fc0f4ee01fb0fde0a879cb3b31a6c4,29,amp,independent,1797,train
01ea5fcba264793c13d522a5183da5419357f41b42c745ba86c80aa8e6425419,30,amp,independent,1798,test
4d9947105d9c2d84a05d3fa29fa091c60710b42b4468a7cd8c163385231f6f55,29,amp,independent,1799,train
8b15fd02d3819da284632f0fb1b0077df73a1d6be68707e23c680e44a18dbf11,15,amp,independent,1800,train
63d155c27a530d594f50c99b1604eea71939bfc4744ce72c2582a9f890ba1539,12,amp,independent,1801,test
2c31fc3ad9bafed735fdca0a2588bcf6a2515ceb3916458604d79e20b7bd06b3,14,amp,independent,1802,train
d10c2e4d102bba7a331b7e434f715f3b3df06fe41485f57ff80f0a0713ddc6d1,9,amp,independent,1803,train
8f7ec29414aa5db471459c71990ef829ac6a1f48b90bd19b49e2eddf18058045,21,amp,independent,1804,train
79eb1c413de4bfb54d8da8f07232bb2054a5c3dd09eb5a6c02664c8865bb2e64,20,amp,independent,1805,test
852bfa916d3c638abd8563a2db417d85ee6589bbc80e4b9d46e882cb150dd405,9,amp,independent,1757,train
0e7d8bc83e66827d9a2609fe8350a39257965b33ec965d87bd3ec9fca6f64783,9,amp,independent,1757,train
e05d42bc728fa1a0c035b5e9831d01d9b96522e5131e7c1f1175ae8d355d331d,9,amp,independent,1757,train
b951c563e2f42bc85c5ef86bc6542d9d83f7b1d09871fd90ab19896b8f1cc9df,9,amp,independent,1757,train
de5874d9fe01699dd66a56ffb3bd0262a80c813f3b632161411468cebad9d45b,9,amp,independent,1806,train
ae13303700f5d325763ade278e26ce4d11a688dd5635c6f0ff17cb454a63a53f,9,amp,independent,1807,train
3cc03422e2aff27093119dfc91b87d54c502ff76237a708f39eacd1259415e3d,18,amp,independent,1808,train
2792bff05f35e30e5306317ce34a1f50871b056ee94ac91a0ce7f0db95012109,10,amp,independent,1809,test
552db7ffbd8e0077e25bd42c01549aba84216486eee380ec33fa363fc2434da1,12,amp,independent,1810,train
017d035d4466e5aa1645002404c4c77222a3d733a8657ad62eff2a7d3a5ee8b2,15,amp,independent,1811,train
ede9c00cbcd7301c7c31a74f8ab30bbcbd0f5f32fde9aa0f84d73cda242d65c0,10,amp,independent,1644,train
7ead68030bb7ad9c6db0749dea7b578f38589e00cb4d16a462ac3f47d81378d6,10,amp,independent,1644,train
5532c0f82546b780a772f0042b6fac4363243c8bf83ed2400af29161a160a611,9,amp,independent,1812,validation
2ade0506ccffa45e465ffe456a23193f55f4f68804eeaacb4d874e59590d7479,8,amp,independent,1813,train
9cf8b5ebd7ddd50df61bb0438cddacaa2ccba741bcd9beb6851af1218b2ba5fb,7,amp,independent,1814,validation
63e2372d345aaeefb874890904c2ef5fcedf711992edc33d66fa3cf6054ce630,12,amp,independent,1815,test
7b9cfedc9a1b492657a2ea9bd9028d23a3b79b9272de297b72b70c22df94d956,14,amp,independent,1816,train
175f07a0368239b861ab7d9d41d1eb0e368ca78ce82cc628b3e7994720e26e51,15,amp,independent,1817,train
29407294dcfef43cc12c445e53f7afaa71ac7ded3938fcc7506cf3258f97db6e,18,amp,independent,1818,train
5964a98feb2b5043f31c6d70cf2fa0425b3ef296c93ab6c22387798bef63a4c6,18,amp,independent,269,train
cd88e9f21407515381ef5884cb8dd915c3da02560768f50dea6f0120be71cf56,18,amp,independent,269,train
3a05807f18cc65610b2d585ffb5af391522fdf97e924522b887548358cc54f74,11,amp,independent,1401,train
589d546feca85e592ed6e16db3543c3b72f2fbb21f34005e56cdb4c6754a7450,15,amp,independent,1819,train
4928e3d17669236291bbc7cd8ab469a8bb23d0d8767d95305cbfb46366a06138,9,amp,independent,1820,train
0aec5fd3432aba2cccc3fbd56b09ad8a06cec0cfed91b43db517d4984286f7f8,9,amp,independent,1821,validation
6732c418614293b469077160f51d016e215c66f1aa818ae18ab29cdc617fafd5,9,amp,independent,1821,validation
b5ce17ba999cb45efc9c6cf8c548f7d66e0429a1bbf53cc059b66c005b837cf6,9,amp,independent,1821,validation
d029bab9807c68b0826aa1d70dc843410f6f9843ddec773e5262b4b0abd46a35,9,amp,independent,1821,validation
3a146fe2a4142a72f8d064756ec0c89ab2a5cd3fe32b182593ee15ac1be44c63,11,amp,independent,1822,train
40a893120f785e4d5af10de68a22d2408567e4029cec1f300be39dc7d22ac550,11,amp,independent,1822,train
7cace75a038f9800e49b3677e6f5c3c9a699c72f6c6e0d2fa7f256368f88aa12,15,amp,independent,1823,train
a205d4f6fc9094df485fd1cbd6ae099024cb2f82c058cc6d56d6f20b38063d1c,18,amp,independent,269,train
4eea24e3fee96a239c31010dc9bad7679113fb067683867e5803f77d087097d1,15,amp,independent,1824,train
4c5add94d6bdbed6c7740610412eb1f4dc5a1ee6e5d0d6c23be9bfe8f82b7442,24,amp,independent,1825,train
2f99cf56fd2cb06b87dce50fabee136ff0975897a81cdcdb91c4021982511bb6,11,amp,independent,1826,validation
51a765ebe2046f46cdb89e60ea75cc2709aaf04a73f5ca978eed145dd15038bc,7,amp,independent,1827,train
39cfc9178bd5e928a8918876b9df2a2a8920db85cf8100fcd562a670f49cf746,19,amp,independent,1828,train
5d0985acad5d54a979e6b25e6e08714c58d2f217cdb02b93da77a6c3e325dab4,20,amp,independent,1829,validation
19c326ed3f041360475ba8e9c7cb8f84bc18d93acadc36f0076421f07a461669,18,amp,independent,269,train
4a0c6c823205527e6b937f4f8ca6b29088da02715d276a957ab505f14502a5d2,15,amp,independent,1830,train
21779d47214fc4c85fffc2b1809f71b464bc2857721ed3ae146bd983757d6e2f,11,amp,independent,1831,train
66863cce903e0caf069f11cb63845c0f617daceb19af6f3b3803506de3530b49,21,amp,independent,683,train
67181f9a5aa7fff3b1eea0ca30d3ea3fe77db5e41d5331e6a453ecf74f948fc6,13,amp,independent,1832,validation
17e565ed25da3161041afd42eb87cd2e06b278f85527900a49d2a4de9607af1c,17,amp,independent,1833,train
fa7486891ac7d53dac9263558f30940fe339b7f951d7f86d92f85ded70dcfb67,6,amp,independent,1834,train
dba25b775d336c26f57ba1a9a24267ad1bddaf577aeb180960e1f9ce7c3fb9c7,8,amp,independent,1835,test
816f734fba105bd36c3d1e04cde63cd79dfc109e96e21be2e471c152507c2128,26,amp,independent,1836,validation
322b10bb8ff6179086713e546552fad8a58d06a8a598ac51187c4c57f62213d6,18,amp,independent,1837,test
680a346f78f56ea05dad5f2ceeb930ef56150c019c79493080fb98e8d4cd5e78,26,amp,independent,1836,validation
d04f95e6599eb6aac31bf3e7d8132789f9692459e5e3949c83bbb0e34bc344b3,13,amp,independent,1838,train
f7bdc676d6c1c361d0de6f89dc505dbff6779a3268db40f6e0c5153202e96bfe,26,amp,independent,1836,validation
d1857d74ffcf0e2df58808191b97b658d65b3c179d630edf5f1791b356c1e600,24,amp,independent,1839,test
af26bff0ef6eb73c890f644c2c24caad8c68c0f322e6a6835ea242a504c15bea,9,amp,independent,1233,test
c9285ccb63298c2ac0e77596f70d67744326a692ac3d7c79621fb0b2a6ee4df8,13,amp,independent,1840,train
9d8609247ac44a46d24ed15d2be2f1cf5b1a0a5281beb103bc14beb56db9a4c3,18,amp,independent,1841,train
33f394e6add4b2c3a2b6568f2602fa53142f4f92ccbb445dcb2b131324b2e1df,23,amp,independent,1842,test
0a55a96be6cbf17f49606b66b228c12c6550a209b5867a3e8ac8c7072663302f,7,amp,independent,922,train
f8fc7e8deecaf77ed2e4097340ee570a1182f81eb6a21c0e1550891bd57f892f,8,amp,independent,1341,train
66461ffb16e7d46fdae74ee38fc436db72530d00d8765678b9286d24af725b0d,9,amp,independent,1843,train
a01731c0065d24f24629855a1b776b51f84b1181519ea178b316bd4b6738770a,21,amp,independent,1844,train
80349b6d7b9f691d0dfbf57f222ed3a5d41094ff3ecb60f263ae2d315fa1e653,16,amp,independent,679,validation
9fcf7e23bcb567a5d7e10b4ccc3e615d30f3144e30a80e5f8cc226de0fda4af3,22,amp,independent,1845,train
cbfcda916921a179fbb801ef990fbfa5d0e40f0c676d892d37312c860935c00b,16,amp,independent,1846,train
5673cd0aa23fbc0a3e73e40e2c218405018f186984517f13d70bef51fa61dbfa,20,amp,independent,1847,train
6bbcba888614e1d84d71bf212761e32e9da595db42f334dbed329ef9f8f11483,9,amp,independent,1848,train
0df5c519d362af38b5a9045b682c349ae917fcd42e5b045fde5c6b0c642b9890,12,amp,independent,1849,train
6d84f3e658d6cae2ffc0fdb30674416eec029c230e8b202afefcdfe8ad015d9e,13,amp,independent,1850,train
5acb13575239c49b193fde6e57a4fbf01e5efda25d58966466269e961bb50dc6,14,amp,independent,1851,train
ba1100f1771e3b6cdea7f84484f91090a7fc18324f90b63834d95aac01c8c891,12,amp,independent,1852,train
91670b9e66c2a1b0dbb28a1e4cce7e25c28a468fab1e58e1d25d3d91b96a5072,13,amp,independent,1853,train
96df84fdd2f0d31f3c5c3ec23279dd1edcb7e1a6256a612b75f5fc9b6fc2c71d,12,amp,independent,1854,train
3afc44366f9246eee5f51b0ec225d677e264bd1e2256697241175094390bf24e,6,amp,independent,1855,train
6f34f215e7893d599a63875d3dab125cbb39d9f993d6c5305b7f77626d3b9a9d,11,amp,independent,1856,train
6341c34583eb16b0af1aca85f6d81e1961483edecd64fee31b09adb834553f1f,26,amp,independent,1857,train
10d16db5b6edaaabe5d7ce156e23bc09da2ec635046d3f820a6cb1b9dcc93c87,30,amp,independent,1858,train
fd44e33610a86b07b1dbfe621e6ad5824be8887b6a0ce82149cc42b92ceee7a0,11,amp,independent,1859,train
6d00040d41c78e9a5811b00c8d27fd50b146d91f68f3442f80d81a31c7148548,11,amp,independent,1401,train
41cdd341ec8ee65e62839ddd384a2f9ff9ec0bce24dddef9b0f3e88408dc78ad,15,amp,independent,1402,train
2cf69fd5b5672cf5172a3bd6a86a3bc51731301e3011bae18ad2a7fdfbe3a999,15,amp,independent,1402,train
e4f76d07712f0dd468cdf5f3701ed2d4f701e2407f13dd5979847f160c48ba85,15,amp,independent,1402,train
490351db31665a050beb50cdc3ca8d4ddec1e563224403d0c3d1ce6b03bd95b7,18,amp,independent,1860,train
010d0231d6daf6d306ffe7c159d0ce5ff75290baf5d33fe17282631d59807827,22,amp,independent,1861,test
0b6d5412acebd74a8b0312cdd7bb4010100f21447972275847c7ada3884a1772,15,amp,independent,1402,train
4efe67d3455402a0568a32b51e6afe0f7be30fc1bd82c1163ad898997522dd77,15,amp,independent,1402,train
6a9e77c67cb59fa632f9434cdf9a277ebfc96a728c1671813e9a56136fdb6a22,14,amp,independent,1862,test
3ba88e7abd71fce35f8c83e486028b5264e99fa1b70a7cefa8aaf65cbf6e78e1,18,amp,independent,1863,train
3af714eececaa016e354c94f441b0de5dfb1085db61801aac95d1181ea98a5d8,18,amp,independent,1864,test
a8f548153ff3211bcde9fc4f93a811a01dd7a87f104246d6dd7d878ac009afcd,12,amp,independent,1865,train
972d9b9f8d192e12e268da307120f6f7a90986943b1cfdfc1f44500079818a2a,13,amp,independent,1866,train
8c5696bfc39c3670f51988f13d7dbe21334abdc4380e845e5e7ca5a2153ab3de,14,amp,independent,1867,train
75074e0d887fa14b3267d1909fb55f3ba4a6fa86aa10e020d6e75ccdcaa17098,12,amp,independent,1868,train
453eac3acfff3b7fd55e91543797cfce794499ab2119fe4fc8228a752ccf4119,10,amp,independent,1869,train
25c4d7a1a400791e9e800850c9c07adeb95a62a911eb68b68a8ee63337c27abb,13,amp,independent,1870,train
9f0c03f6cd13ed16f656787795d199c0884693878029a69894e6cd651457ac61,8,amp,independent,1871,train
81349dd35d0473dffcea6f0577f24ab9cb833f6428197de8d3a7a9f8581958de,8,amp,independent,1872,test
ffe05684cc1758025e8843f3269efea145f3c67ff61de1363d041544cc60a100,12,amp,independent,1873,validation
de8bf76eb80653a51c6f0d48ec7cfac07d172b76434c71e76d60c585b5373355,9,amp,independent,1874,test
2e357f92499ab711f04d9aee69ffb82bc60d82f7f7e21b6435c75fd439a702f9,30,amp,independent,1875,train
2a83ac4f2f9b834ae5a38652bc4898acb2e4543201fe9427f6d62ded83b50864,30,amp,independent,1875,train
1baa607b932b03825954e41430c3b43976651c3809a21910b5d777e96f5cdab1,20,amp,independent,1876,train
5972c970a2bf0eeacb85a477d762ca1d122b0cfb8d5c014e5cea42f7759b82c8,11,amp,independent,1877,train
c92c7596778f719b7b800a3fa2afe83b43b350abb63d92d66f52a00034228c21,6,amp,independent,1878,train
13d2e9764c629af599d635147681c4f6cf64a46d5821ff0b8695af1ec8060447,8,amp,independent,1341,train
51a91a961eb03e26a7bf146e7b627889f566a9dee6f3aed684b87b590e566861,6,amp,independent,1878,train
c8b3bcd45859bfc4b82a2af62d807bcb4549115822cad11c12abe96c0412951c,13,amp,independent,1879,train
26c02b081c7eb12266856b0546b1bb39d87c237ad5121ef57ddabec0876521d7,18,amp,independent,432,train
7352ffc9a90b3e330a5aaead4d40d8c2113109857940117c392c2678a654fa2c,9,amp,independent,1233,test
6abe3aee8738b66dd3f4fb2dee650318f59e3dfcd69b65811d2e534215cd96e4,9,amp,independent,1233,test
c70af7ff6caad51b98290a8b65e21c38a58e41b58fb22a4aa0d201154e4cd3bb,7,amp,independent,1880,train
5aa935a34e7e7206893db6f9c30aa83f42c9ef92b55e6b702657a5d213e75123,19,amp,independent,1881,train
9bda847fbf399933e7c47352a9e8e198b3ee0bb474366e01f9920576a2f57403,11,amp,independent,1822,train
cf11aafe75e287405146eac3e825a4c788911cc1f15fb98058675e5eedefaa49,9,amp,independent,1757,train
cd0e037d120c10ba92c503a76172ab30ffc76464a7da6a95a7868468ae6c03c1,6,amp,independent,453,train
3ca5f9315af5bf1259dee5d86685d78c88b91584bac71f2c460a50ee3b146883,6,amp,independent,453,train
2a952ff17eb6b9c299dfce47bf3357b051585a95943a70e0d62fc61e4051c371,6,amp,independent,453,train
afeb95990058c2dfa8599a76f40da7113ba1d14ccf14b9977ed06c73875966a7,9,amp,independent,1233,test
0dbbab0424664c9423197e0eb1b6d3dde256eb52e52ef7e05e17bbd0ff7aefab,9,amp,independent,1882,train
89ca78e441d1c2efdad790629e4c8dbb4e1705add58f4bc5e333605de3fcb0c1,9,amp,independent,1233,test
36de896225513d9031f3297a2f3def10ccbd376761a838e46ae2fe36baab5c84,9,amp,independent,1233,test
063fb7b2e034947e5c4b4a1a9d554c22413b85651f2fb5905c60892867a7073f,8,amp,independent,1883,train
ad44672555490b2a643d7bfd0977540194d25074792607570d33d42e1ea1fbf3,9,amp,independent,1233,test
d2bcdbeccbf05ec1e61c34df60ca610318d5b21992e6bd29eb189f74db12dc31,8,amp,independent,1883,train
f034b033f5ef7d46e0652e20f27bdf47b1b41312b2b399a6d038be0dfe60428f,16,amp,independent,1884,train
f2dc15a8e9aab11eba16511a7c33ccf24c792f68b3041759c122d80cf301dc4e,19,amp,independent,1885,train
388716220b666ffb5fb36b6f9206caf449cedd225c6b04c58a130320ad9c8692,21,amp,independent,683,train
1917aa31bfa7afe109810a5b7dcf1b6065302f7fbc3e7ee2a03f4d8ca516f50f,15,amp,independent,1886,train
b441d3260625f01004b90d1f8ab1e305624736ba2209d5ac0b7fcd534fdf7c09,13,amp,independent,974,train
c17422bc22b3349350ad7183818823c489aa16bff46489cdf719aecdb2057640,10,amp,independent,1887,train
267bfdd72ac5769420d5037589ed5ff2275bacd0efcc2afecbb6d30d760c1fa8,16,amp,independent,1888,train
94c08458076f8cff616b76d3b81ff53ca39971066558350aea56327fd88b8fa9,12,amp,independent,1889,train
